"","date","month","city","state","event_name","JSD_score","Spearman_cor"
"891","16/9/2017",9,"Nashville","TN","Americana Music Festival and Conference",0.194715743135677,0.564285714285714
"892","16/9/2017",9,"Montreal","QC","POP Montreal International Music Festival",0,1
"893","16/9/2017",9,"Bristol","VA","Bristol Rhythm and Roots Reunion",1.48916548874733e-18,1
"894","16/9/2017",9,"Chicago","IL","Riot Fest",0.21474282058149,-0.332142857142857
"895","16/9/2017",9,"Queens","NY","The Meadows Music and Arts Festival",0.352076537749179,0.7
"896","16/9/2017",9,"Atlanta","GA","Music Midtown",0.156405108614417,0.625
"897","16/9/2017",9,"Los Angeles","CA","Creative Arts Emmy Awards",0.151559832192314,0.0464285714285714
"898","16/9/2017",9,"Burgettstown","PA","Farm Aid",0,NA
"899","17/9/2017",9,"Brooklyn","NY","Brooklyn Book Festival",0.157174778219474,0.432142857142857
"900","17/9/2017",9,"Nashville","TN","Americana Music Festival and Conference",0.194715743135677,0.564285714285714
"901","17/9/2017",9,"Montreal","QC","POP Montreal International Music Festival",0,1
"902","17/9/2017",9,"Bristol","VA","Bristol Rhythm and Roots Reunion",1.48916548874733e-18,1
"903","17/9/2017",9,"Chicago","IL","Riot Fest",0.21474282058149,-0.332142857142857
"904","17/9/2017",9,"Queens","NY","The Meadows Music and Arts Festival",0.352076537749179,0.7
"905","17/9/2017",9,"Atlanta","GA","Music Midtown",0.156405108614417,0.625
"906","17/9/2017",9,"Brooklyn","NY","IFP Conference: Screen Forward",0.252950395763268,-0.217857142857143
"907","17/9/2017",9,"Los Angeles","CA","Primetime Emmy Awards",0.147577292661478,-0.117857142857143
"908","18/9/2017",9,"Brooklyn","NY","IFP Conference: Screen Forward",0.252950395763268,-0.217857142857143
"909","18/9/2017",9,"San Francisco","CA","TechCrunch Disrupt",0.267827530452452,-0.210902675815138
"910","18/9/2017",9,"Toronto","ON","Polaris Music Prize Gala",0,1
"911","19/9/2017",9,"Brooklyn","NY","IFP Conference: Screen Forward",0.252950395763268,-0.217857142857143
"912","19/9/2017",9,"San Francisco","CA","TechCrunch Disrupt",0.267827530452452,-0.210902675815138
"913","20/9/2017",9,"Brooklyn","NY","IFP Conference: Screen Forward",0.252950395763268,-0.217857142857143
"914","20/9/2017",9,"San Francisco","CA","TechCrunch Disrupt",0.267827530452452,-0.210902675815138
"915","21/9/2017",9,"Brooklyn","NY","IFP Conference: Screen Forward",0.252950395763268,-0.217857142857143
"916","21/9/2017",9,"Dewey Beach","DE","Dewey Beach Music Conference",0,1
"917","21/9/2017",9,"Los Angeles","CA","Electronic Music Awards",0.136318613306578,0.253571428571429
"918","22/9/2017",9,"Dewey Beach","DE","Dewey Beach Music Conference",0,1
"919","22/9/2017",9,"Atlanta","GA","Imagine Music Festival",0.173224406473569,0.996428571428571
"920","22/9/2017",9,"Las Vegas","NV","Life Is Beautiful Festival",0.203161883851822,-0.232142857142857
"921","23/9/2017",9,"Dewey Beach","DE","Dewey Beach Music Conference",0,1
"922","23/9/2017",9,"Atlanta","GA","Imagine Music Festival",0.173224406473569,0.996428571428571
"923","23/9/2017",9,"Las Vegas","NV","Life Is Beautiful Festival",0.203161883851822,-0.232142857142857
"924","23/9/2017",9,"San Jose","CA","Alternative Press Expo",0,1
"925","23/9/2017",9,"Louisville","KY","Bourbon & Beyond Festival",0.0921831682617873,0.875
"926","23/9/2017",9,"Cincinnati","OH","Midpoint Music Festival",0.0652282749763324,1
"927","23/9/2017",9,"Franklin","TN","Pilgrimage Music & Cultural Festival",0,1
"928","23/9/2017",9,"Milwaukee","WI","Fromm Petfest",0.11684541435234,NA
"929","24/9/2017",9,"Dewey Beach","DE","Dewey Beach Music Conference",0,1
"930","24/9/2017",9,"Atlanta","GA","Imagine Music Festival",0.173224406473569,0.996428571428571
"931","24/9/2017",9,"Las Vegas","NV","Life Is Beautiful Festival",0.203161883851822,-0.232142857142857
"932","24/9/2017",9,"San Jose","CA","Alternative Press Expo",0,1
"933","24/9/2017",9,"Louisville","KY","Bourbon & Beyond Festival",0.0921831682617873,0.875
"934","24/9/2017",9,"Cincinnati","OH","Midpoint Music Festival",0.0652282749763324,1
"935","24/9/2017",9,"Franklin","TN","Pilgrimage Music & Cultural Festival",0,1
"936","25/9/2017",9,"New York","NY","New York Media Festival",0.098284463203328,0.207142857142857
"937","26/9/2017",9,"New York","NY","New York Media Festival",0.098284463203328,0.207142857142857
"938","26/9/2017",9,"Raleigh","NC","IBMAäó»s World of Bluegrass",0.116830759688642,-0.128571428571429
"939","26/9/2017",9,"Louisville","KY","IdeaFestival",0.172229933410415,0.321428571428571
"940","27/9/2017",9,"New York","NY","New York Media Festival",0.098284463203328,0.207142857142857
"941","27/9/2017",9,"Raleigh","NC","IBMAäó»s World of Bluegrass",0.116830759688642,-0.128571428571429
"942","27/9/2017",9,"Louisville","KY","IdeaFestival",0.172229933410415,0.321428571428571
"943","27/9/2017",9,"Austin","TX","Southwest Regional Folk Alliance Conference",0.300984338713842,0.217857142857143
"944","28/9/2017",9,"Raleigh","NC","IBMAäó»s World of Bluegrass",0.116830759688642,-0.128571428571429
"945","28/9/2017",9,"Louisville","KY","IdeaFestival",0.172229933410415,0.321428571428571
"946","28/9/2017",9,"Austin","TX","Southwest Regional Folk Alliance Conference",0.300984338713842,0.217857142857143
"947","28/9/2017",9,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"948","28/9/2017",9,"Raleigh","NC","International Bluegrass Music Awards",0.214007356076467,0.960714285714286
"949","29/9/2017",9,"Raleigh","NC","IBMAäó»s World of Bluegrass",0.116830759688642,-0.128571428571429
"950","29/9/2017",9,"Austin","TX","Southwest Regional Folk Alliance Conference",0.300984338713842,0.217857142857143
"951","29/9/2017",9,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"952","29/9/2017",9,"Las Vegas","NV","Route 91 Harvest Festival",0.203161883851822,-0.232142857142857
"953","30/9/2017",9,"Raleigh","NC","IBMAäó»s World of Bluegrass",0.116830759688642,-0.128571428571429
"954","30/9/2017",9,"Austin","TX","Southwest Regional Folk Alliance Conference",0.300984338713842,0.217857142857143
"955","30/9/2017",9,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"956","30/9/2017",9,"Las Vegas","NV","Route 91 Harvest Festival",0.203161883851822,-0.232142857142857
"957","30/9/2017",9,"New York","NY","Global Citizen Festival",0.0766390907929274,-0.125336172727173
"958","30/9/2017",9,"New York","NY","Modern Sky Festival NYC",0.286572883366987,0.0428571428571429
"959","1/10/17",10,"Austin","TX","Southwest Regional Folk Alliance Conference",0.300984338713842,0.217857142857143
"960","1/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"961","1/10/17",10,"Las Vegas","NV","Route 91 Harvest Festival",0.203161883851822,-0.232142857142857
"962","2/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"963","3/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"964","4/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"965","4/10/17",10,"Atlanta","GA","A3C Hip Hop Festival",0.115997706365511,0.532142857142857
"966","4/10/17",10,"New York","NY","Mondo.NYC",0.247991672972174,-0.607142857142857
"967","4/10/17",10,"Los Angeles","CA","Production Music Conference",0.319552166324015,-0.0178571428571429
"968","5/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"969","5/10/17",10,"Atlanta","GA","A3C Hip Hop Festival",0.115997706365511,0.532142857142857
"970","5/10/17",10,"New York","NY","Mondo.NYC",0.247991672972174,-0.607142857142857
"971","5/10/17",10,"Los Angeles","CA","Production Music Conference",0.319552166324015,-0.0178571428571429
"972","5/10/17",10,"New York","NY","New York Comic Con",0.156487551155913,0.217857142857143
"973","5/10/17",10,"Westminster","CO","Durango Songwriters Expo",0,1
"974","5/10/17",10,"New Orleans","LA","Ponderosa Stomp",0.302112539661347,-0.307142857142857
"975","5/10/17",10,"New York","NY","News & Documentary Emmy Awards",0.29157074328826,-0.421428571428571
"976","6/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"977","6/10/17",10,"Atlanta","GA","A3C Hip Hop Festival",0.115997706365511,0.532142857142857
"978","6/10/17",10,"New York","NY","Mondo.NYC",0.247991672972174,-0.607142857142857
"979","6/10/17",10,"Los Angeles","CA","Production Music Conference",0.319552166324015,-0.0178571428571429
"980","6/10/17",10,"New York","NY","New York Comic Con",0.156487551155913,0.217857142857143
"981","6/10/17",10,"Westminster","CO","Durango Songwriters Expo",0,1
"982","6/10/17",10,"New Orleans","LA","Ponderosa Stomp",0.302112539661347,-0.307142857142857
"983","6/10/17",10,"Austin","TX","Austin City Limits Music Festival weekend 1",0.181168094575893,0.685714285714286
"984","6/10/17",10,"San Francisco","CA","Hardly Strictly Bluegrass",0.275444323712378,-0.117857142857143
"985","6/10/17",10,"New York","NY","The New Yorker Festival",0.0683635429378777,0.210714285714286
"986","6/10/17",10,"Aberdeen","MS","Bukka White Blues Festival",0,1
"987","6/10/17",10,"Memphis","TN","MEMPHO Festival",0.156602819694718,0.167857142857143
"988","7/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"989","7/10/17",10,"Atlanta","GA","A3C Hip Hop Festival",0.115997706365511,0.532142857142857
"990","7/10/17",10,"New York","NY","Mondo.NYC",0.247991672972174,-0.607142857142857
"991","7/10/17",10,"New York","NY","New York Comic Con",0.156487551155913,0.217857142857143
"992","7/10/17",10,"Westminster","CO","Durango Songwriters Expo",0,1
"993","7/10/17",10,"New Orleans","LA","Ponderosa Stomp",0.302112539661347,-0.307142857142857
"994","7/10/17",10,"Austin","TX","Austin City Limits Music Festival weekend 1",0.181168094575893,0.685714285714286
"995","7/10/17",10,"San Francisco","CA","Hardly Strictly Bluegrass",0.275444323712378,-0.117857142857143
"996","7/10/17",10,"New York","NY","The New Yorker Festival",0.0683635429378777,0.210714285714286
"997","7/10/17",10,"Aberdeen","MS","Bukka White Blues Festival",0,1
"998","7/10/17",10,"Memphis","TN","MEMPHO Festival",0.156602819694718,0.167857142857143
"999","8/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"1000","8/10/17",10,"Atlanta","GA","A3C Hip Hop Festival",0.115997706365511,0.532142857142857
"1001","8/10/17",10,"New York","NY","Mondo.NYC",0.247991672972174,-0.607142857142857
"1002","8/10/17",10,"New York","NY","New York Comic Con",0.156487551155913,0.217857142857143
"1003","8/10/17",10,"Austin","TX","Austin City Limits Music Festival weekend 1",0.181168094575893,0.685714285714286
"1004","8/10/17",10,"San Francisco","CA","Hardly Strictly Bluegrass",0.275444323712378,-0.117857142857143
"1005","8/10/17",10,"New York","NY","The New Yorker Festival",0.0683635429378777,0.210714285714286
"1006","9/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"1007","10/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"1008","10/10/17",10,"Los Angeles","CA","Digital Hollywood Fall",0.286724942246113,-0.264285714285714
"1009","10/10/17",10,"Palm Desert","CA","Inc. 5000 Conference & Gala",6.18638169543844e-18,1
"1010","11/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"1011","11/10/17",10,"Los Angeles","CA","Digital Hollywood Fall",0.286724942246113,-0.264285714285714
"1012","11/10/17",10,"Palm Desert","CA","Inc. 5000 Conference & Gala",6.18638169543844e-18,1
"1013","12/10/17",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"1014","12/10/17",10,"Los Angeles","CA","Digital Hollywood Fall",0.286724942246113,-0.264285714285714
"1015","12/10/17",10,"Palm Desert","CA","Inc. 5000 Conference & Gala",6.18638169543844e-18,1
"1016","12/10/17",10,"Joshua Tree","CA","Desert Daze",0,1
"1017","12/10/17",10,"New York","NY","NYC Food & Wine Festival",0.218567970569446,-0.025
"1018","13/10/2017",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"1019","13/10/2017",10,"Joshua Tree","CA","Desert Daze",0,1
"1020","13/10/2017",10,"New York","NY","NYC Food & Wine Festival",0.218567970569446,-0.025
"1021","13/10/2017",10,"Austin","TX","Austin City Limits Music Festival weekend 2",0.181168094575893,0.685714285714286
"1022","14/10/2017",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"1023","14/10/2017",10,"Joshua Tree","CA","Desert Daze",0,1
"1024","14/10/2017",10,"New York","NY","NYC Food & Wine Festival",0.218567970569446,-0.025
"1025","14/10/2017",10,"Austin","TX","Austin City Limits Music Festival weekend 2",0.181168094575893,0.685714285714286
"1026","14/10/2017",10,"Atlanta","GA","Afropunk Fest Atlanta",0.17322445932273,0.157142857142857
"1027","15/10/2017",10,"New York","NY","New York Film Festival",0.0738658836287054,0.210714285714286
"1028","15/10/2017",10,"Joshua Tree","CA","Desert Daze",0,1
"1029","15/10/2017",10,"New York","NY","NYC Food & Wine Festival",0.218567970569446,-0.025
"1030","15/10/2017",10,"Austin","TX","Austin City Limits Music Festival weekend 2",0.181168094575893,0.685714285714286
"1031","15/10/2017",10,"Atlanta","GA","Afropunk Fest Atlanta",0.17322445932273,0.157142857142857
"1032","15/10/2017",10,"Nashville","TN","IEBA Annual Conference",0.229059454391072,-0.242857142857143
"1033","16/10/2017",10,"Nashville","TN","IEBA Annual Conference",0.229059454391072,-0.242857142857143
"1034","16/10/2017",10,"Chicago","IL","Chicago Ideas Week",0.160279397295528,-0.185714285714286
"1035","17/10/2017",10,"Nashville","TN","IEBA Annual Conference",0.229059454391072,-0.242857142857143
"1036","17/10/2017",10,"Chicago","IL","Chicago Ideas Week",0.160279397295528,-0.185714285714286
"1037","17/10/2017",10,"Nashville","TN","Gospel Music Association's Dove Awards",0.1440082527902,0.146428571428571
"1038","17/10/2017",10,"San Francisco","CA","SF MusicTech Summit",0.256638928223492,-0.0642857142857143
"1039","17/10/2017",10,"New York","NY","TJ Martell Foundationäó»s New York Honors Gala",0.242625156466392,0.278571428571429
"1040","18/10/2017",10,"Chicago","IL","Chicago Ideas Week",0.160279397295528,-0.185714285714286
"1041","18/10/2017",10,"New York","NY","International AES Convention",0.37817075069675,-0.282142857142857
"1042","18/10/2017",10,"New York","NY","Little Kids Rock Benefit honoring Elvis Costello",0.216276037644793,-0.421428571428571
"1043","19/10/2017",10,"Chicago","IL","Chicago Ideas Week",0.160279397295528,-0.185714285714286
"1044","19/10/2017",10,"New York","NY","International AES Convention",0.37817075069675,-0.282142857142857
"1045","19/10/2017",10,"Hillsborough","NC","Yep Roc 20",0,1
"1046","20/10/2017",10,"Chicago","IL","Chicago Ideas Week",0.160279397295528,-0.185714285714286
"1047","20/10/2017",10,"New York","NY","International AES Convention",0.37817075069675,-0.282142857142857
"1048","20/10/2017",10,"Hillsborough","NC","Yep Roc 20",0,1
"1049","20/10/2017",10,"Oakland","CA","NBA Season Tip Off",0,1
"1050","21/10/2017",10,"Chicago","IL","Chicago Ideas Week",0.160279397295528,-0.185714285714286
"1051","21/10/2017",10,"New York","NY","International AES Convention",0.37817075069675,-0.282142857142857
"1052","21/10/2017",10,"Hillsborough","NC","Yep Roc 20",0,1
"1053","21/10/2017",10,"New York","NY","The IMAs Present: The Independent Music Party",0.334571435994854,0.0678571428571429
"1054","22/10/2017",10,"Chicago","IL","Chicago Ideas Week",0.160279397295528,-0.185714285714286
"1055","22/10/2017",10,"Washington D.C.","Washington D.C.","Kennedy Center Mark Twain Prize for American Humor",0,1
"1056","23/10/2017",10,"New York","NY","Fast Company Innovation Festival",0.251276729935358,-0.0714285714285714
"1057","24/10/2017",10,"New York","NY","Fast Company Innovation Festival",0.251276729935358,-0.0714285714285714
"1058","25/10/2017",10,"New York","NY","Fast Company Innovation Festival",0.251276729935358,-0.0714285714285714
"1059","25/10/2017",10,"New York","NY","Inc. Womenäó»s Summit",0.0947313293292088,-0.303571428571428
"1060","26/10/2017",10,"New York","NY","Fast Company Innovation Festival",0.251276729935358,-0.0714285714285714
"1061","26/10/2017",10,"San Antonio","TX","College Music Society National Conference",0.0696189353095219,0.996428571428571
"1062","27/10/2017",10,"New York","NY","Fast Company Innovation Festival",0.251276729935358,-0.0714285714285714
"1063","27/10/2017",10,"San Antonio","TX","College Music Society National Conference",0.0696189353095219,0.996428571428571
"1064","27/10/2017",10,"New Orleans","LA","Voodoo Music + Arts Experience",0.18039472624204,0.342857142857143
"1065","28/10/2017",10,"San Antonio","TX","College Music Society National Conference",0.0696189353095219,0.996428571428571
"1066","28/10/2017",10,"New Orleans","LA","Voodoo Music + Arts Experience",0.18039472624204,0.342857142857143
"1067","28/10/2017",10,"New York","NY","Producers Guild of Americaäó»s Produced By NY Conference",0.335695313679816,-0.267857142857143
"1068","29/10/2017",10,"New Orleans","LA","Voodoo Music + Arts Experience",0.18039472624204,0.342857142857143
"1069","1/11/17",11,"Beverly Hills","CA","Varietyäó»s Inclusion Summit",0.116061152675856,0.442857142857143
"1070","3/11/17",11,"Los Angeles","CA","SummitLA",0.153931097132881,-0.235714285714286
"1071","4/11/17",11,"Los Angeles","CA","SummitLA",0.153931097132881,-0.235714285714286
"1072","5/11/17",11,"Los Angeles","CA","SummitLA",0.153931097132881,-0.235714285714286
"1073","5/11/17",11,"Nashville","TN","SESAC Nashville Music Awards",0.244580261054043,0.489285714285714
"1074","6/11/17",11,"Los Angeles","CA","SummitLA",0.153931097132881,-0.235714285714286
"1075","6/11/17",11,"Nashville","TN","ASCAP Country Music Awards",0.191183994142614,0.346428571428571
"1076","7/11/17",11,"New York","NY","New York Comedy Festival",0.0861658320518591,0.378571428571429
"1077","7/11/17",11,"Los Angeles","CA","GameSoundCon",0.228723793505506,-0.428571428571428
"1078","7/11/17",11,"Nashville","TN","BMI Country Awards",0.14332823372107,-0.225
"1079","8/11/17",11,"New York","NY","New York Comedy Festival",0.0861658320518591,0.378571428571429
"1080","8/11/17",11,"Los Angeles","CA","GameSoundCon",0.228723793505506,-0.428571428571428
"1081","8/11/17",11,"Nashville","TN","CMA Awards",0.181303823968682,-0.178571428571429
"1082","9/11/17",11,"New York","NY","New York Comedy Festival",0.0861658320518591,0.378571428571429
"1083","9/11/17",11,"Los Angeles","CA","AFI FEST",0.249846511036876,-0.271428571428571
"1084","9/11/17",11,"New York","NY","DOC NYC film festival",0.176000233911955,0.0678571428571429
"1085","10/11/17",11,"New York","NY","New York Comedy Festival",0.0861658320518591,0.378571428571429
"1086","10/11/17",11,"Los Angeles","CA","AFI FEST",0.249846511036876,-0.271428571428571
"1087","10/11/17",11,"New York","NY","DOC NYC film festival",0.176000233911955,0.0678571428571429
"1088","10/11/17",11,"McDade","TX","Sound on Sound Festival",0,1
"1089","10/11/17",11,"Orlando","FL","Electric Daisy Carnival Orlando",0.195343257404048,-0.0857142857142857
"1090","11/11/17",11,"New York","NY","New York Comedy Festival",0.0861658320518591,0.378571428571429
"1091","11/11/17",11,"Los Angeles","CA","AFI FEST",0.249846511036876,-0.271428571428571
"1092","11/11/17",11,"New York","NY","DOC NYC film festival",0.176000233911955,0.0678571428571429
"1093","11/11/17",11,"McDade","TX","Sound on Sound Festival",0,1
"1094","11/11/17",11,"Orlando","FL","Electric Daisy Carnival Orlando",0.195343257404048,-0.0857142857142857
"1095","11/11/17",11,"San Diego","CA","San Diego Music Thing",0.131809387412186,0.346428571428571
"1096","11/11/17",11,"Los Angeles","CA","Academy of Motion Picture Arts and Sciencesäó» Governors Awards",0.208747994160713,0.203571428571429
"1097","12/11/17",11,"New York","NY","New York Comedy Festival",0.0861658320518591,0.378571428571429
"1098","12/11/17",11,"Los Angeles","CA","AFI FEST",0.249846511036876,-0.271428571428571
"1099","12/11/17",11,"New York","NY","DOC NYC film festival",0.176000233911955,0.0678571428571429
"1100","12/11/17",11,"McDade","TX","Sound on Sound Festival",0,1
"1101","12/11/17",11,"San Diego","CA","San Diego Music Thing",0.131809387412186,0.346428571428571
"1102","12/11/17",11,"Dallas","TX","NAfME National In Service Conference",0,1
"1103","13/11/2017",11,"Los Angeles","CA","AFI FEST",0.249846511036876,-0.271428571428571
"1104","13/11/2017",11,"New York","NY","DOC NYC film festival",0.176000233911955,0.0678571428571429
"1105","13/11/2017",11,"Dallas","TX","NAfME National In Service Conference",0,1
"1106","14/11/2017",11,"Los Angeles","CA","AFI FEST",0.249846511036876,-0.271428571428571
"1107","14/11/2017",11,"New York","NY","DOC NYC film festival",0.176000233911955,0.0678571428571429
"1108","14/11/2017",11,"Dallas","TX","NAfME National In Service Conference",0,1
"1109","14/11/2017",11,"Beverly Hills","CA","Billboard Touring Conference & Awards",0.163693018431908,0.589285714285714
"1110","15/11/2017",11,"Los Angeles","CA","AFI FEST",0.249846511036876,-0.271428571428571
"1111","15/11/2017",11,"New York","NY","DOC NYC film festival",0.176000233911955,0.0678571428571429
"1112","15/11/2017",11,"Dallas","TX","NAfME National In Service Conference",0,1
"1113","15/11/2017",11,"Beverly Hills","CA","Billboard Touring Conference & Awards",0.163693018431908,0.589285714285714
"1114","15/11/2017",11,"Las Vegas","NV","Latin Recording Academy Person of the Year Gala",0.387284032897586,-0.05
"1115","15/11/2017",11,"New York","NY","National Book Awards Ceremony",0.370907334345934,-0.117857142857143
"1116","15/11/2017",11,"Washington","DC","The Library of Congress Gershwin Prize for Popular Song",0.249494023423537,-0.00357142857142857
"1117","16/11/2017",11,"Los Angeles","CA","AFI FEST",0.249846511036876,-0.271428571428571
"1118","16/11/2017",11,"New York","NY","DOC NYC film festival",0.176000233911955,0.0678571428571429
"1119","16/11/2017",11,"Los Angeles","CA","Hollywood Music in Media Awards",0.117698592498807,0.514285714285714
"1120","16/11/2017",11,"Las Vegas","NV","Latin GRAMMY Awards",0.281565793306015,-0.132142857142857
"1121","18/11/2017",11,"Los Angeles","CA","Vulture Festival LA",0.225492825488773,0.164285714285714
"1122","19/11/2017",11,"Los Angeles","CA","Vulture Festival LA",0.225492825488773,0.164285714285714
"1123","19/11/2017",11,"Los Angeles","CA","American Music Awards",0.187173075137261,0.246428571428571
"1124","23/11/2017",11,"New York","NY","Macyäó»s Thanksgiving Day Parade",0.223708863409965,-0.467857142857143
"1125","26/11/2017",11,"Hollywood","CA","Annual Hollywood Christmas Parade",0.185710225994994,0.1
"1126","27/11/2017",11,"New York","NY","Gotham Independent Film Awards",0.197882810722247,0.0142857142857143
"1127","29/11/2017",11,"New York","NY","Rockefeller Center Christmas Tree Lighting",0.411110904595723,-0.396428571428571
"1128","29/11/2017",11,"Beverly Hills","CA","Varietyäó»s Innovate: AI Analytics & VR",0.0881967154968652,0.442857142857143
"1129","30/11/2017",11,"Los Angeles","CA","Billboard Women in Music",0.270561962851617,-0.0214285714285714
"1130","30/11/2017",11,"Washington","DC","National Christmas Tree Lighting",0.21844167011338,0.0642857142857143
"1131","3/12/17",12,"Los Angeles","CA","Caucus for Producers Writers and Directors Awards",0.176458919742576,-0.0428571428571429
"1132","3/12/17",12,"Washington","DC","Kennedy Center Honors",0.268656135915158,0.264285714285714
"1133","4/12/17",12,"Hollywood","CA","SyncSummit Hollywood",0.131241376930956,0.2
"1134","5/12/17",12,"Hollywood","CA","SyncSummit Hollywood",0.131241376930956,0.2
"1135","6/12/17",12,"Marina Del Rey","CA","Content Protection Summit",0,1
"1136","7/12/17",12,"Miami Beach","FL","Art Basel",0.145968735020148,0.467857142857143
"1137","7/12/17",12,"Aspen","CO","Aspen Live Conference",0.137301427462105,0.764285714285714
"1138","7/12/17",12,"Boston","MA","Boston Music Awards",0.0176147769071923,0.721428571428571
"1139","8/12/17",12,"Miami Beach","FL","Art Basel",0.145968735020148,0.467857142857143
"1140","8/12/17",12,"Aspen","CO","Aspen Live Conference",0.137301427462105,0.764285714285714
"1141","9/12/17",12,"Miami Beach","FL","Art Basel",0.145968735020148,0.467857142857143
"1142","9/12/17",12,"Aspen","CO","Aspen Live Conference",0.137301427462105,0.764285714285714
"1143","10/12/17",12,"Miami Beach","FL","Art Basel",0.145968735020148,0.467857142857143
"1144","10/12/17",12,"Las Vegas","NV","XLIVE",0.135041940259221,-0.453571428571428
"1145","11/12/17",12,"Las Vegas","NV","XLIVE",0.135041940259221,-0.453571428571428
"1146","12/12/17",12,"Las Vegas","NV","XLIVE",0.135041940259221,-0.453571428571428
"1147","13/12/2017",12,"Las Vegas","NV","XLIVE",0.135041940259221,-0.453571428571428
"1148","17/12/2017",12,"New York","NY","CNN Heroes: An All Star Tribute",0.26741568019422,-0.360714285714286
"1149","29/12/2017",12,"South Lake Tahoe","CA","Snowglobe Festival",7.42365803452899e-18,1
"1150","30/12/2017",12,"South Lake Tahoe","CA","Snowglobe Festival",7.42365803452899e-18,1
"1151","31/12/2017",12,"South Lake Tahoe","CA","Snowglobe Festival",7.42365803452899e-18,1
